stars_high,1930584972,18,2,330000,331000,风很清澈，从头到脚都快乐,小时候最喜欢的歌，重温,6006009950,1,2023-11-14 18:09:33
小桃预定嫁张生,426595062,0,2,0,100,桃花为媒，星辰为聘,哭死了，昨天在成都最后一首，真的很舍不得！,6004903157,10,2023-11-12 09:28:28
柳絮飘飞flying,293631030,0,0,0,100,,需要再加上眉南边了,6004448008,0,2023-11-11 12:20:13
本体是外星人,576205183,0,2,0,100,,代一下😱,6004301784,1,2023-11-11 00:50:37
野生月明,1363045521,0,0,0,100,,这是我高二冬天学校早晨放的歌，早晨六点起来，迎着料峭寒意的风和即将破晓的天色，走在去教室的路上，广播起床铃悄然响起。这是高中三年它放的最后一首古风歌，此后再没有过，就连中文歌都很少。,6003950860,34,2023-11-10 10:28:58
听惊蛰静寂成谷雨,4906191246,0,1,0,100,无,有抢到西安场的么，可以一起呀，在太原,6003760910,1,2023-11-09 22:39:17
一怡已易-,554053916,21,2,370000,370100,保持专注 保持热忱,Mark,6003274959,0,2023-11-08 22:05:59
渡舟yz,542208213,21,2,110000,110101,,还是好喜欢这首,6003180452,1,2023-11-08 18:52:29
有风嘉树,433090590,0,2,0,100,٩(๑`^´๑)۶,想起了照奚旧草,6002860258,1,2023-11-07 22:52:16
断琴_Xjez,543421454,0,1,350000,350100,失去你的风景像座废墟像失落文明,在一七还是一八的时候我在宿舍没回家，不知道那一楼的音响很大声，放的泸沽寻梦，太好听了,6002288807,1,2023-11-06 17:45:52
断琴_Xjez,543421454,0,1,350000,350100,失去你的风景像座废墟像失落文明,笑死了 好事,6002287101,0,2023-11-06 17:43:54
芝士栗派派,479681793,22,2,340000,341000,抛弃一切，风雨兼程,18年开始的,6001924751,1,2023-11-05 20:48:46
太陽真的不錯,64098760,0,1,610000,610100,壹貳叁肆伍陆柒捌,最喜欢的一首歌,6001770891,1,2023-11-05 14:33:01
笨____,1547662574,23,2,330000,330100,,你怎么这么可爱啊！！,6000924732,0,2023-11-03 21:40:21
Lady_Olivier,1710485961,23,2,430000,430100,There and back again.,不知道为什么编剧要拆官配，孙小红和李寻欢是我的童年意难平呜呜呜！谁会不喜欢明媚聪慧的小太阳啊,6000774254,3,2023-11-03 14:32:42
音儿ysj,3938411669,22,2,130000,130800,,不会的,5999774052,0,2023-11-01 13:17:39
时光Guard,319705791,0,2,370000,370100,,于万人中万幸得以相逢,5999515404,2,2023-10-31 21:33:48
玄機悟子GenkiSatoko,8477370465,0,0,440000,440100,花开见佛悟无生，不退菩萨为伴侣。,埋藏一段早已放下的故事,5999417766,3,2023-10-31 16:58:29
鸭梨啵啵,332979788,0,2,0,100,我有故事我也有酒，想分享来自星系海的微光给你ෆ,坦然面对，谓之放下,5999251206,0,2023-10-31 05:19:22
芒攸大夫,1333393152,19,2,420000,420900,竹杖芒鞋轻胜马，一蓑烟雨任平生,要是语文文言文出这个，我也不至于翻译题不会,5998920841,1,2023-10-30 12:56:19
桑梓生,8237899597,0,0,0,100,,旧三年，新三年，又一年,5998579910,4,2023-10-29 19:10:01
执炬迎风1206,1328437476,0,1,610000,610100,,吕望舒，我放下你了。,5998574444,4,2023-10-29 19:05:04
岭南某,264446701,0,0,450000,450500,,这样一看比单相思更虐了啊,5998504503,0,2023-10-29 16:18:02
玄澜瑾,1319847282,0,2,340000,340100,Die Luft der Freiheit weht.,比起无题雪更厚重的史书岁月感和生离死别的悲剧感，不老梦更有一种洒脱自由、奔赴梦境的无畏无惧。每次听到不老梦，眼前都会浮现想象中穿着汉服、手提琉璃灯，穿梭在节日的车水马龙中的场景。永远年少，永远轻狂，永远恣朝暮彀长空。,5998450564,5,2023-10-29 14:23:27
--紫幽--,3961590493,0,2,510000,510100,🦋,“爱若执炬迎风，炽烈而哀恸”，勇敢倔强又悲凉，银临所有歌中最爱的一首了,5998257239,38,2023-10-29 02:40:31
喊喊喊寒,555221625,0,2,410000,411600,,临姐的歌中最喜欢的一首～,5998170181,1,2023-10-28 23:58:33
SlightHeat_77,3274255614,0,2,310000,310101,,背景好像李莲花,5998135174,1,2023-10-28 22:56:01
-灵运-,515165127,18,1,610000,610100,金风玉露,临姐西演见哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！！！！！,5998127748,1,2023-10-28 22:37:07
正方体_,1572744747,0,2,330000,330100,冒着掉眼泪的风险。,于万人中万幸得以相逢，刹那间澈净明通。,5997704565,2,2023-10-28 00:20:17
金流苏,510694477,0,0,150000,150100,,这首歌陪我度过了高考之前最灰暗的一段时光，每一次都对自己说努力就好了，故事里的坚毅也给了我不去问结果的勇气,5997640621,6,2023-10-27 22:40:33
Blue-ird-xinging,409755959,0,1,0,100,这半生 旧时光最动人旧情旧友旧事都难忘也散了,为缠绕式生长向死而生的两位,5997533624,2,2023-10-27 18:58:07
平行时空是否一样,363616020,26,1,520000,520300,,焯，小丑竟是我自己,5997533984,2,2023-10-27 18:47:40
狸花夕悦,8390169534,25,1,410000,410300,无法定义,何不梦山水，一醉舞倾城。,5996754339,2,2023-10-25 22:18:47
不矫情丶,263541163,0,1,130000,130600,,听过1158次,5996751407,1,2023-10-25 22:12:41
月出皎兮dan,603190795,21,2,220000,220700,有人释怀，有人在风中爱了又爱。,不敢想象有一天我要是去听银临的现场听到这些歌会流多少眼泪,5996676639,6,2023-10-25 19:24:02
言起欲和,3232522022,18,1,420000,421200,有一种力量凌驾于一切之上——命运,我我我,5995978733,0,2023-10-24 07:37:59
言起欲和,3232522022,18,1,420000,421200,有一种力量凌驾于一切之上——命运,初闻不识曲中意，再听歌中人。,5995980636,2,2023-10-24 07:37:16
劉某Lw丶,265340911,29,1,440000,441900,,很喜欢的曾经以为林深时见鹿，海蓝时见鲸， 梦醒时可见你。 后來才发现林深时雾起不知归处，海蓝时浪涌望而却步，梦醒时夜续惊慌失措。 不见鹿，不见鲸，亦不见你，年少时春风得意马蹄疾，不信人间有别离，多年后才明白风月无情人喑患，旧游如梦空肠断呀，原来真正的离别不是桃花谭水，不是古道长亭，,5995886879,2,2023-10-23 23:26:24
uiliuilibb怪,3237420515,16,1,370000,370200,,沾沾好运[流泪],5995752354,0,2023-10-23 18:20:37
Floorflooor,8924605371,0,0,0,100,,谁能告诉一直出现的飞机略过的背景音是什么意思？,5995725387,1,2023-10-23 16:43:50
水清浅xs,130548073,27,2,370000,370300,时间，会带来惊喜,短暂的心动了 感叹确实是于万人中万幸得以相逢 只是雁过无痕 就停留于此吧,5995445721,2,2023-10-22 22:07:47
落霞云归归,370770787,0,2,510000,511300,不遇东篱不知醉，静候十年待君归。,(ૢ˃ꌂ˂⁎),5995310944,1,2023-10-22 16:08:32
阮野_,1705932041,20,2,320000,321200,希望爱好者,昨天去了北京场 现场也太好听了呜呜呜呜呜,5995240714,3,2023-10-22 13:16:27
何许梦澜,4912897633,33,1,510000,510900,,回复小玭儿有有有,5995156650,1,2023-10-22 09:37:11
呜啦呀哈呀哈呜啦,1286876602,0,0,0,100,嘘。,永爱……,5994954789,1,2023-10-21 21:39:16
帅帅帅帅呆,123378451,0,1,440000,440300,,这句在微信个性签名用了5年🍃,5994816535,0,2023-10-21 16:20:15
1901小鸟依人,391578221,25,2,440000,440100,but you do，and you love like that.,银临女神,5994773459,1,2023-10-21 14:19:09
你_无与伦比的美丽,5135833736,0,2,110000,110101,,啥时候来广州开演唱会 期待,5994727116,0,2023-10-21 12:04:23
_小卧龙先生,1375615051,31,1,150000,152200,红尘中，能够把一个人轻轻放在心中，漠然相守，已然是一种幸福,寸心，让杨戬意难平,5994185824,2,2023-10-20 06:59:15
隐哲枫,387940065,0,1,320000,320100,我们是精英中的精英，我们喝下去的是油，尿出来的是火。,侵权翻唱的东西就别刷存在感了，原曲就不是古风。,5994053819,3,2023-10-19 22:51:30
32North,351872073,22,1,440000,445200,宽宥疲惫和风雨，做自渡之舟。,沾沾好运 希望我也可以,5992991916,0,2023-10-17 18:57:00
魅笙-头晕嗓子痛虚啦,5172496430,26,2,440000,440300,嘘，你命里还缺个我，快来吧~,人品和人性之间，聪明人选择相信人性。,5992571962,0,2023-10-16 22:05:54
我只想当自己呀,3695778103,20,2,460000,460100,请继续热爱这个世界吧！,与万人中万幸得以相逢,5992527786,3,2023-10-16 20:36:40
with041,529655349,0,0,0,100,博主皮下现就职于冬季鲫鱼饼研究所安宁哈塞哟我冬季草莓一米达,爱若执炬迎风,5992314748,4,2023-10-16 15:14:52
今天也听首歌吧,1369950450,0,2,410000,410900,爱我所爱，无怨无悔。,99,5992025604,0,2023-10-15 22:27:23
袖风染墨,562400869,0,0,330000,330100,,有一年七夕挂件的名字叫沐心火诶！但是后来我把挂件上的名字洗掉啦！,5991945109,2,2023-10-15 19:40:43
mio在划水,475030334,0,0,0,100,听的歌基本上是森永真由美，凋叶棕，动画歌曲和银临。老二次元了,前天爬了终南山，今天去了灞桥。嘻嘻,5991876461,1,2023-10-15 16:48:30
天將明YS,3397994055,21,1,460000,469032,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,'复三年，媗随姊陵探长安，约结上左右，每逢衿，且喜且怯。' 这个“探”和“结”其实并不是什么好事[大哭],5991582766,1,2023-10-15 00:39:34
生产队的驴石板房分驴,383361892,32,2,110000,110101,,于万人中万幸得以相逢,5991531845,2,2023-10-14 23:30:24
Julytwentynine,1559907676,24,2,610000,610100,“🍊”,今天去了终南山……,5991508978,1,2023-10-14 22:52:58
魅笙-头晕嗓子痛虚啦,5172496430,26,2,440000,440300,嘘，你命里还缺个我，快来吧~,烟火人间，各有遗憾。,5991435065,0,2023-10-14 20:34:42
天將明YS,3397994055,21,1,460000,469032,一生奔赴一场大无畏梦境，世人轻慢或艳羡着你。,刘媗和韩衿是虚构的人物,5991296430,1,2023-10-14 14:40:33
诸葛小正常,1767294443,18,1,330000,330700,这番好戏已开腔，又有几人听到曲终,3202年了，还有人在听不老梦啊，啊，不会是我吧[亲],5991179282,2,2023-10-14 09:00:55
Otto5621,543884,0,0,430000,430100,,尾生篇胡尾生和月啼睱,5991105855,0,2023-10-14 01:54:01
小眠-11,1790650076,0,2,0,100,盛夏，清风，阴云，假期,去看了《汉书淮南衡山济北王传》长且没翻译，着实有些痛苦。刘媗和韩衿这两个人我没找到，但是找到了刘陵。看歌词以为这是个和妹妹一样的什么都不知道的小女子。但看了文献才发现，这姐不是普通人呐。她和淮南王太子和淮南王妃一起独揽了淮南的大权，掠夺当地民众的土地。淮南王叛乱，完全有她一份啊,5990996859,1,2023-10-13 22:41:33
